id	sentence	syllables
1117195221891203077	Ratings Gold Good luck to all!	7
1116898703682543616	Thank you Mount Vernon!	5
1116892526533857280	Thank you Jeh, so well stated!	7
1116689098385784832	Theres NO COLLUSION.	5
1116093773665140736	THANK YOU Texas, I love you!	7
1115802105057562634	Remember the heat I took?	7
1115802105057562634	The Border is being fixed.	7
1115787055722790912	So easy to solve!	5
1115781908091277312	Why did people fall for this?	7
1115694726815068161	THANK YOU, WORKING HARD!	5
1115596294016335872	It only seems to get worse.	7
1115593488656211968	Only time will tell!	5
1115057524770844672	Our Country is FULL!	5
1115053022974029824	Border Patrol amazing!	7
1115053022974029824	If necessary...	5
1114631027551375360	Give Up, TrumpHaters	5
1114556595663323136	So, lets get this straight!	5
1114556129969758210	See everyone soon!	5
1114555781037215744	So, lets get this straight!	5
1114536022941913088	Public is fed up.	5
1114527581372465152	Thank you to two great people!	7
1114519338864660483	Economy doing great.	7
1114290701334802433	Leaving now for L.A.	5
1114207309184602112	They will be voting for me!	7
1114155671950364677	....This will supersede USMCA.	7
1114151754722156544	The big flow will stop.......	5
1113951140650074120	.@ByronYork	5
1112900816371900418	The Republicans.....	5
1111771337519972352	of Collusion with Russia	7
1111771337519972352	And there was No Collusion!	7
1111468920588791808	Working hard, thank you!	5
1111222415739244546	Just shows, Fake News never wins!	7
1111212351204835328	The Dems dont care, such BAD laws.	7
1111212351204835328	May close the Southern Border!	7
1110989595758469120	Meeting ended very well!	7
1110362981756555264	A team of great champions!	7
1109787378242240514	Good Morning, Have A Great Day!	7
1109076700451745792	Thank you Pete Hegseth	5
1108838713470185472	WorldDownSyndromeDay	5
1108214845294428161	Not a good situation!	7
1107997913584726020	The Economy is Great!	7
1107983725034463232	A total loser!	5
1107747850845331456	Everyone be safe!	5
1107659841538015232	We will soon find out?	5
1107637405010530305	So Ridiculous!	5
1107607058600349696	Why wait, start them now!	5
1107250037854212096	Same with Late Night Shows......	5
1107024074184761344	G.M. MUST ACT QUICKLY.	5
1106526246144487424	Total disrespect!	5
1106390965038788608	Breitbart News Network via	7
1106228159811330048	Congratulations !	5
1106173343475081217	Happy National Ag Day!	7
1106140067121246214	Its ridiculous.	5
1105963623086727169	Catherine Herridge,	5
1105873274804813824	know it very well!	5
1105789414565908480	only one topic.	5
1105783270262927360	many other successes!	7
1105783270262927360	How do you impeach....	5
1105686760653234176	A beautiful thing to watch!	7
1105686693103976449	All part of the Witch Hunt Hoax.	7
1105686693103976449	So many leaving New York!	7
1105684374098493440	All part of the Witch Hunt Hoax.	7
1105684374098493440	So many leaving New York!	7
1105468569800839169	Split second decisions are....	7
1104597717806927873	Will soon be Judges!	5
1104514899051462657	This is just the beginning!	7
1104122208316612608	Sessions didnt have a clue!	7
1104018553987100673	Things are looking good!	5
1103997393073254400	PRESIDENTIAL HARASSMENT!	7
1103444338284089344	This is unprecedented.	7
1103150036907712513	Hans Von Spakovsky,	5
1103147581222207488	Presidential Harassment!	7
1102934910900363266	PRESIDENTIAL HARASSMENT!	7
1102922327942139904	Such great news for so many.	7
1102791903324631040	is indeed a Star!	5
1102789320707108864	A dark day for Israel!	7
1102750461466152961	Presidential Harassment!	7
1102661631568461824	It will never work!	5
1102288283713896448	They couldnt find anything...	7
1102288283713896448	Congressman Mark Green, (RTN).	7
1102007681588563969	Congrats to SPACEX and all!	7
1102004371225751557	Pundits should only use it.	7
1101476470034259968	Using her lawyer?	5
1101469141213630464	Like a different person!	7
1101464443114921984	we know what they want	5
1101464443114921984	and they know what we must have.	7
1101464443114921984	Relationship very good	7
1101464443114921984	, lets see what happens!	5
1100782208518946817	#HanoiSummit	7
1100412227662708737	Just arrived in Vietnam.	7
1100126391729774592	Lets see what happens?	5
1100110416812724224	...our foreign partners.	5
1100105732450443265	Big year ahead for Dustin!	7
1100002139282309121	Oil prices getting too high.	7
1099722424059420673	But thanks anyway!	5
1099685950077222913	And dont forget the Witch Hunt!	7
1099654763531055104	Denuclearization?	7
1098587583469228037	THE WALL IS UNDER	5
1098587583469228037	CONSTRUCTION RIGHT NOW!	5
1098195686540169223	In six years, they all go BUST!	7
1097835706024644608	We are heading up, up, up!	7
1097625026801688579	LET YOUR PEOPLE GO.	5
1097625026801688579	Set your country free!	5
1097464889776459781	Ken Dilanian	5
1097113815672647681	The people are SMART!	5
1096547516290543617	America is with you!	7
1096246820097966080	You have to obey the law.	7
1096246820097966080	Alan Dershowitz.	5
1095857587344551936	We want that money back now.	7
1095360852482498561	God Bless the USA!	5
1095168756374921227	Thank you El Paso, Texas	7
1095049346201079808	years of corruption.	5
1095049346201079808	years of repression.	5
1094964052558823424	Loosen up and have some fun.	7
1094964052558823424	The Country is doing well!	7
1094948909657542656	This is a brand new demand.	7
1094724816941260802	(do you believe this?).	5
1094618230793097216	We need the Wall now!	5
1094233554886840321	Walter Reed Hospital is	7
1093965250142056448	Working hard, thank you!	5
1093867361713704960	John Solomon of	5
1093656560264466433	#WGDP Read more:	5
1093529884104843265	National Prayer Breakfast	7
1093489029780332545	PRESIDENTIAL HARASSMENT!	7
1092901071910043648	Looking forward to tonight!	7
1092169520469471233	The answer is Great!	5
1092169520469471233	His putting is amazing!	7
1091858686371344384	Unforgivable!	5
1091760712756744192	Florida with and !	5
1091329137699184640	Certain people must get smart!	7
1091191087702724609	This Witch Hunt must end!	5
1091029180521897984	Wall is being built!	5
1090963161942032385	Ive got you covered.	5
1090949309217075201	Wall is being built!	5
1090947003868213248	A WALL is a WALL!	5
1090578963641131009	The numbers are tremendous.	7
1090459824196907008	So true, and not even close!	7
1090074254010404864	Please come back fast, we need you!	7
1089883338758914048	DEROY MURDOCK I agree!	7
1089876055224184833	Starting to make a turn back?	7
1089874871247687683	A BIG WIN FOR U.S.	5
1089589587456991233	BUILD A WALL &amp	5
1089519559126802432	So ridiculous!	5
1089276069872570369	Headline, New York Post.	5
1089201935926939650	BUILD A WALL & CRIME WILL FALL!	7
1089166942685069313	More great things now in the works!	7
1089162706840707072	Build the Wall and Crime will Fall!	7
1089161485148975105	We will build the Wall!	5
1089159145268408320	Will be big issue.	5
1089159145268408320	Matt Schlapp, Chair, ACU.	5
1089159145268408320	Bigger than anyone knows!	7
1088405179697975297	Media barely covers!	7
1088288311922307072	I am not looking for an....	7
1088058726794387456	BUILD A WALL & CRIME WILL FALL!	7
1088058134713823233	BUILD A WALL &amp	5
1087743320988835841	(do you believe this?)	5
1087702686936510465	Thank you, working hard!	5
1087494416347074561	We need a powerful Wall!	7
1087213958950465536	Thank you Bill Bennett	5
1087147220971995138	Will do a fantastic job!	7
1086974590310645760	Best economy!	5
1086431078280323072	Just a son who loves his Dad.	7
1086292156673900544	AMERICA FIRST!	5
1086291782202257408	Stop Criminals & Drugs now!	7
1086277705916502017	Watch fatherinlaw!	5
1086252588088082432	Washington Examiner	7
1085194521036546049	Congratulations !	5
1085148593617555456	Will soon be an all time low!	7
1084883995886800896	Going on stage now!	5
1084790393764364288	See you in a little while.	7
1084788012725166080	Ive been waiting all weekend.	7
1084650944846012417	Patrick Buchanan.	5
1084586625672376322	Stop the ENDLESS WARS!	5
1084584259510304768	Create mile safe zone....	5
1084466503574016006	Im in the White House, waiting.	7
1084098258534891521	Democrats come back!	5
1084092774633353217	Part of the Witch Hunt.	5
1084065832941031424	He was a Crooked Cop......	5
1083759500618805254	It can be stopped cold!	5
1083353895030702080	He had a temper tantrum.	7
1083001986331672580	Tax & Reg cuts historic.	7
1082626249984491520	The Tariffs let us compete.	7
1082626249984491520	Very positive outcome.	7
1082623264877432837	That would have been SO EASY!	7
1082347305699889157	Tuesday night at : P.M. Eastern.	7
1081883505049636864	Barrack Obama, .	5
1081883505049636864	Hillary Clinton, .	5
1081729046277509121	Want Border Security!	7
1081658090792148993	Not much headway made today.	7
1081603056846991361	Ms. Abramson is % correct.	7
1081579754191552514	Figure that one out!	5
1081549802595340288	They paid a fine & settled.	7
1081357291914477568	Get it and enjoy!	5
1081198344645554176	GREAT JOBS NUMBERS JUST ANNOUNCED!	7
1081175076727345152	Things will settle down.	5
1080997060168552448	, its years overdue....	5
1080837263913832449	For them, strictly politics!	7
1080457560291987457	We have done a lot of work.	7
1080447092882112512	I won big, and he didnt.	7
1080447092882112512	Be a TEAM player & WIN!	7
1080177487517233157	Lets make a deal?	5
1080129307446513666	One thing has now been proven.	7
1080124615920373760	Known for big, dumb mouth.	5
1080124615920373760	Hillary lover!	5
1079906462753869825	You have Walls and you have Wheels.	7
1079763419908243456	Im in the Oval Office.	7
1079762413589807104	Im in the Oval Office.	7
1079398853684707328	On being a strong leader %.	7
1079214392758145024	The facts are out now.	5
1079040052234203141	All Texts Demanded!	5
1078634025412116480	we close the Border......	5
1078632205210058752	We build a Wall or.....	5
1078026520021544960	GOD BLESS THE U.S.A.!	5
1077255770725601280	I am all alone	5
1077253411358326785	, that is miles away.	5
1077253411358326785	Thanks to Saudi A!	5
1077064829825966081	plus, Turkey is right next door.	7
1077052604499353600	Safety for America!	7
1076950276958027779	thats why he got elected.	7
1076935567760338944	I LOVE TENNESSEE!	5
1076926760829243392	It all began years ago!	7
1076888530276810753	America is with you!	7
1076125633275666433	Never, just look at the facts.	7
1076089846266036231	I am very proud of you!	7
1075952474673041410	So proud of you all.	5
1075846949427908608	Emmys #TBT	5
1075832235318804481	Congratulations!	5
1075775054099542016	It didnt happen!	5
1075732375169060869	Remember the Caravans?	7
1075726666574544896	ISIS hits us they are doomed!	7
1075718191253504001	Time to come home & rebuild.	7
1075713886874148865	Senator Rand Paul.	5
1075713886874148865	Senator Mike Lee	5
1075617812285132800	Col. Jim Carafano on	7
1075617812285132800	Thats all due to Trump.	5
1074657278974939138	Take the Victory!	5
1074407956500889600	A Democrat Scam!	5
1074339834351759363	Smugglers use the kids!	5
1073974873939169282	May it rest in peace!	5
1073763695807877120	Great news for America!	7
1073761497866747904	Mitch and Nancy, get it done!	7
1073737336935071744	Mick M will do a GREAT job!	7
1073703746432049153	He is a GREAT PATRIOT	7
1073617541476569088	U.S. is doing very well.	7
1073615092028203008	U.S. is doing very well.	7
1073279800704262145	Happy nd Birthday .	5
1073195450033950720	This has never changed.	5
1072483770819846144	Please report news correctly.	7
1072468779974713345	Nancy Pelosi.	5
1071764777679114240	They are now exposed!	5
1071545675786137600	#ArmyNavyGame	7
1071434642555920385	Time for the Witch Hunt to END!	7
1071001119697108992	A total Witch Hunt...	5
1070875222205759488	Theyre the criminals.	5
1070875222205759488	He is not alone.	5
1070875222205759488	People forced to lie.	5
1070521302652469248	Working hard, thank you!	5
1070306739092889601	ALL subjects discussed!	5
1070110927788347393	.....China does not want Tariffs!	7
1069990310175014914	Pays for itself in two months.	7
1069588404172726272	Also, STOP THE DRUGS!	5
1069581524180324352	President Xi and	5
1069577273819443200	Farmers, I LOVE YOU!	5
1069575605199482881	Very good things will happen.	7
1069441198157455360	Currently the tariff is %.	7
1068346689784696833	Will be very productive!	7
1068336562729938945	He wasnt involved with hacking.	7
1068336562729938945	A total Witch Hunt!	5
1068274204208812033	Their books both went to #.	7
1068116413498429445	So Ridiculous!	5
1068110895409233921	A total disgrace!	5
1067791101782831104	It is called the chicken tax.	7
1067494682249318402	....for electric cars.	5
1067404517841518593	Where is the Server?	5
1067015026995879937	Congress, fund the WALL!	5
1066873981293260801	Obama separated....	7
1066793504804913152	Andrew McCarthy	5
1066786854643662848	Respected by all.	5
1066786854643662848	We need her in Washington!.	7
1066685057648214018	Dems created this problem.	7
1066480700046655488	....All will stay in Mexico.	7
1065601413189984256	Happy Thanksgiving!	5
1065576088779272192	HAPPY THANKSGIVING TO ALL!	7
1065403512559992832	Sorry everyone!	5
1065225779825598465	Oil prices getting lower.	7
1065102519188275201	AMERICA FIRST!	5
1065088330969305089	Maybe I will go?	5
1064245710747590657	It is now Catch and Detain.	7
1063987157650485249	We will always be with you!	7
1063084073231544320	They still dont have it.	5
1063084073231544320	Thats the real Collusion!	7
1063038733673525248	Very dishonest!	5
1062371844836261891	big Paris shutdown.	5
1062371844836261891	Little reportedFake News!	7
1062336793998180352	big Paris shutdown.	5
1062336793998180352	Little reportedFake News!	7
1062333882610171907	......MAKE FRANCE GREAT AGAIN!	5
1062153051459469312	I am with you all the way.	7
1062020057616793600	Thank you and God Bless you all!	7
1061962869376540672	Must go with Election Night!	7
1061104224090628097	No social contact...	5
1060949297900834816	The Broward Effect.	5
1060515116700045312	Thank you to Law Enforcement.	7
1060256619383193601	He will serve our Country well....	7
1060162807960870913	She has earned this great honor!	7
